q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
657,Fill13,37,whq-zero-contradictory,whq,zero,contradictory,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다. 민재: 소영이는 뭘 찾아봤어? 서현: 가이드북 찾아봤어. 인터넷만 찾아봤어.,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다.,민재,소영이는 뭘 찾아봤어?,서현,가이드북 찾아봤어.,인터넷만 찾아봤어.,-57.20384103487354,-9.533973505812257,13.754616296802109
667,Fill14,38,whq-acc-negated,whq,acc,negated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문을 닦았어. 바닥은 안 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문을 닦았어.,바닥은 안 닦았어.,-65.31461322458136,-10.885768870763561,15.704844766114041
668,Fill14,38,whq-acc-repeated,whq,acc,repeated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문을 닦았어. 바닥도 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문을 닦았어.,바닥도 닦았어.,-67.683144924281,-11.280524154046832,16.274356255671535
669,Fill14,38,whq-acc-contradictory,whq,acc,contradictory,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문을 닦았어. 바닥만 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문을 닦았어.,바닥만 닦았어.,-63.488166557296644,-10.581361092882775,15.265677174557402
670,Fill14,38,whq-nun-negated,whq,nun,negated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문은 닦았어. 바닥은 안 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문은 닦았어.,바닥은 안 닦았어.,-66.68480895272452,-11.114134825454087,16.034307196453938
671,Fill14,38,whq-nun-repeated,whq,nun,repeated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문은 닦았어. 바닥도 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문은 닦았어.,바닥도 닦았어.,-67.14515857196191,-11.190859761993652,16.144997881912087
672,Fill14,38,whq-nun-contradictory,whq,nun,contradictory,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문은 닦았어. 바닥만 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문은 닦았어.,바닥만 닦았어.,-63.15619990446317,-10.526033317410528,15.185856067260174
673,Fill14,38,whq-zero-negated,whq,zero,negated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문 닦았어. 바닥은 안 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문 닦았어.,바닥은 안 닦았어.,-64.38954317332417,-10.731590528887361,15.482412436876764
674,Fill14,38,whq-zero-repeated,whq,zero,repeated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문 닦았어. 바닥도 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문 닦았어.,바닥도 닦았어.,-68.2492521898096,-11.374875364968267,16.410476279769757
675,Fill14,38,whq-zero-contradictory,whq,zero,contradictory,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문 닦았어. 바닥만 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문 닦았어.,바닥만 닦았어.,-64.34457053797557,-10.724095089662596,15.47159880387791
685,Fill15,39,whq-acc-negated,whq,acc,negated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어. 선글라스는 안 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자를 썼어.,선글라스는 안 썼어.,-92.67630836151257,-13.239472623073224,19.100521497292938
686,Fill15,39,whq-acc-repeated,whq,acc,repeated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어. 선글라스도 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자를 썼어.,선글라스도 썼어.,-89.79968070760265,-12.828525815371806,18.50765057575295
687,Fill15,39,whq-acc-contradictory,whq,acc,contradictory,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어. 선글라스만 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자를 썼어.,선글라스만 썼어.,-86.38137892868502,-12.340196989812146,17.803141000794895
688,Fill15,39,whq-nun-negated,whq,nun,negated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어. 선글라스는 안 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자는 썼어.,선글라스는 안 썼어.,-91.60989277724593,-13.087127539606561,18.880734000871765
689,Fill15,39,whq-nun-repeated,whq,nun,repeated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어. 선글라스도 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자는 썼어.,선글라스도 썼어.,-88.36773722526637,-12.623962460752338,18.212528038495833
690,Fill15,39,whq-nun-contradictory,whq,nun,contradictory,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어. 선글라스만 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자는 썼어.,선글라스만 썼어.,-85.84704445601399,-12.263863493716284,17.69301504452368
691,Fill15,39,whq-zero-negated,whq,zero,negated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자 썼어. 선글라스는 안 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자 썼어.,선글라스는 안 썼어.,-90.43858702555914,-12.91979814650845,18.639328715254162
692,Fill15,39,whq-zero-repeated,whq,zero,repeated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자 썼어. 선글라스도 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자 썼어.,선글라스도 썼어.,-87.14786336541563,-12.449694766487948,17.961112900193445
693,Fill15,39,whq-zero-contradictory,whq,zero,contradictory,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자 썼어. 선글라스만 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자 썼어.,선글라스만 썼어.,-83.89252742842767,-11.984646775489667,17.29019046980485
703,Fill16,40,whq-acc-negated,whq,acc,negated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어. 음료수는 안 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자를 골랐어.,음료수는 안 골랐어.,-89.25514968668122,-12.75073566952589,18.39542311811102
704,Fill16,40,whq-acc-repeated,whq,acc,repeated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어. 음료수도 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자를 골랐어.,음료수도 골랐어.,-80.87376208245219,-13.478960347075365,19.44602924906461
705,Fill16,40,whq-acc-contradictory,whq,acc,contradictory,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어. 음료수만 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자를 골랐어.,음료수만 골랐어.,-88.44206030905625,-12.634580044150892,18.227845973411153
706,Fill16,40,whq-nun-negated,whq,nun,negated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어. 음료수는 안 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자는 골랐어.,음료수는 안 골랐어.,-88.38786197950382,-12.626837425643403,18.216675736086902
707,Fill16,40,whq-nun-repeated,whq,nun,repeated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어. 음료수도 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자는 골랐어.,음료수도 골랐어.,-80.21306251754504,-13.368843752924173,19.2871645847631
708,Fill16,40,whq-nun-contradictory,whq,nun,contradictory,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어. 음료수만 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자는 골랐어.,음료수만 골랐어.,-87.46029939730863,-12.494328485329804,18.025505745023022
709,Fill16,40,whq-zero-negated,whq,zero,negated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어. 음료수는 안 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자 골랐어.,음료수는 안 골랐어.,-87.3415080426681,-12.477358291809727,18.001022930988682
710,Fill16,40,whq-zero-repeated,whq,zero,repeated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어. 음료수도 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자 골랐어.,음료수도 골랐어.,-78.29561362752136,-13.049268937920226,18.8261155839639
711,Fill16,40,whq-zero-contradictory,whq,zero,contradictory,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어. 음료수만 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자 골랐어.,음료수만 골랐어.,-85.93367205414562,-12.276238864877945,17.710868931127767
721,Fill17,41,whq-acc-negated,whq,acc,negated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미를 심었어. 국화는 안 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미를 심었어.,국화는 안 심었어.,-74.93024720181117,-10.704321028830167,15.443070864376729
722,Fill17,41,whq-acc-repeated,whq,acc,repeated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미를 심었어. 국화도 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미를 심었어.,국화도 심었어.,-66.29825494892424,-11.04970915815404,15.941360605734195
723,Fill17,41,whq-acc-contradictory,whq,acc,contradictory,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미를 심었어. 국화만 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미를 심었어.,국화만 심었어.,-58.00904009093039,-9.668173348488398,13.948225744319057
724,Fill17,41,whq-nun-negated,whq,nun,negated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미는 심었어. 국화는 안 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미는 심었어.,국화는 안 심었어.,-75.3129047426856,-10.758986391812229,15.521936312459344
725,Fill17,41,whq-nun-repeated,whq,nun,repeated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미는 심었어. 국화도 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미는 심었어.,국화도 심었어.,-66.56366713490641,-11.093944522484401,16.005178746485523
726,Fill17,41,whq-nun-contradictory,whq,nun,contradictory,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미는 심었어. 국화만 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미는 심었어.,국화만 심었어.,-56.5707906744583,-9.428465112409716,13.6023998608681
727,Fill17,41,whq-zero-negated,whq,zero,negated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미 심었어. 국화는 안 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미 심었어.,국화는 안 심었어.,-72.17407673331506,-10.31058239047358,14.875026083413308
728,Fill17,41,whq-zero-repeated,whq,zero,repeated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미 심었어. 국화도 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미 심었어.,국화도 심었어.,-62.734350796198086,-10.455725132699682,15.08442279784393
729,Fill17,41,whq-zero-contradictory,whq,zero,contradictory,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미 심었어. 국화만 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미 심었어.,국화만 심었어.,-56.06100315039319,-9.343500525065531,13.479821872055467
739,Fill18,42,whq-acc-negated,whq,acc,negated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편을 빚었어. 만두는 안 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편을 빚었어.,만두는 안 빚었어.,-76.1554990012657,-10.879357000180814,15.69559439222149
740,Fill18,42,whq-acc-repeated,whq,acc,repeated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편을 빚었어. 만두도 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편을 빚었어.,만두도 빚었어.,-70.98442418376524,-10.140632026252177,14.629839535753817
741,Fill18,42,whq-acc-contradictory,whq,acc,contradictory,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편을 빚었어. 만두만 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편을 빚었어.,만두만 빚었어.,-65.90532556521417,-9.41504650931631,13.583040908729586
742,Fill18,42,whq-nun-negated,whq,nun,negated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편은 빚었어. 만두는 안 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편은 빚었어.,만두는 안 빚었어.,-77.05525075922635,-11.007892965603764,15.881032592113055
743,Fill18,42,whq-nun-repeated,whq,nun,repeated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편은 빚었어. 만두도 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편은 빚었어.,만두도 빚었어.,-72.09178984414854,-10.298827120592648,14.858066813851776
744,Fill18,42,whq-nun-contradictory,whq,nun,contradictory,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편은 빚었어. 만두만 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편은 빚었어.,만두만 빚었어.,-66.14727595674493,-9.449610850963563,13.63290671301567
745,Fill18,42,whq-zero-negated,whq,zero,negated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편 빚었어. 만두는 안 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편 빚었어.,만두는 안 빚었어.,-74.77466157300285,-10.682094510428978,15.411004776503107
746,Fill18,42,whq-zero-repeated,whq,zero,repeated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편 빚었어. 만두도 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편 빚었어.,만두도 빚었어.,-71.10074283538957,-10.157248976484224,14.65381272744829
747,Fill18,42,whq-zero-contradictory,whq,zero,contradictory,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편 빚었어. 만두만 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편 빚었어.,만두만 빚었어.,-65.51039729043676,-9.358628184348108,13.501646471082699
757,Fill19,43,whq-acc-negated,whq,acc,negated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치를 담갔어. 깍두기는 안 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치를 담갔어.,깍두기는 안 담갔어.,-96.70212941035122,-12.087766176293902,17.43896031796456
758,Fill19,43,whq-acc-repeated,whq,acc,repeated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치를 담갔어. 깍두기도 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치를 담갔어.,깍두기도 담갔어.,-87.29591095696104,-12.470844422423005,17.991625403927458
759,Fill19,43,whq-acc-contradictory,whq,acc,contradictory,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치를 담갔어. 깍두기만 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치를 담갔어.,깍두기만 담갔어.,-89.78564453247118,-12.826520647495883,18.504757730002208
760,Fill19,43,whq-nun-negated,whq,nun,negated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치는 담갔어. 깍두기는 안 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치는 담갔어.,깍두기는 안 담갔어.,-98.22928628272592,-12.27866078534074,17.714363023768872
761,Fill19,43,whq-nun-repeated,whq,nun,repeated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치는 담갔어. 깍두기도 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치는 담갔어.,깍두기도 담갔어.,-88.72769601952288,-12.675385145646127,18.2867152909813
762,Fill19,43,whq-nun-contradictory,whq,nun,contradictory,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치는 담갔어. 깍두기만 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치는 담갔어.,깍두기만 담갔어.,-90.26624173714504,-12.89517739102072,18.603808473409075
763,Fill19,43,whq-zero-negated,whq,zero,negated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기는 안 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기는 안 담갔어.,-95.46940627279218,-11.933675784099023,17.216654873296374
764,Fill19,43,whq-zero-repeated,whq,zero,repeated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기도 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기도 담갔어.,-86.04683834552156,-12.292405477931652,17.734192423608324
765,Fill19,43,whq-zero-contradictory,whq,zero,contradictory,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기만 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기만 담갔어.,-88.44435309786068,-12.63490758540867,18.228318515559433
775,Fill20,44,whq-acc-negated,whq,acc,negated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,스웨터는 안 짰어.,-104.50495759093798,-13.063119698867247,18.846098008094707
776,Fill20,44,whq-acc-repeated,whq,acc,repeated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,스웨터도 짰어.,-102.31473449709836,-12.789341812137295,18.451120008604345
777,Fill20,44,whq-acc-contradictory,whq,acc,contradictory,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,스웨터만 짰어.,-99.78862649453677,-12.473578311817096,17.995569572598654
778,Fill20,44,whq-nun-negated,whq,nun,negated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리는 짰어.,스웨터는 안 짰어.,-104.85140619836042,-13.106425774795053,18.908575469076112
