q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
773,Fill19,43,linkedq-zero-repeated,linkedq,zero,repeated,아름: 석현이는 배추김치랑 깍두기 중에 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기도 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 배추김치랑 깍두기 중에 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기도 담갔어.,-88.708823747481,-12.672689106783,18.28282572908342
774,Fill19,43,linkedq-zero-contradictory,linkedq,zero,contradictory,아름: 석현이는 배추김치랑 깍두기 중에 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기만 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 배추김치랑 깍두기 중에 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기만 담갔어.,-87.82713259234413,-12.546733227477732,18.101109806638902
775,Fill20,44,whq-acc-negated,whq,acc,negated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,스웨터는 안 짰어.,-127.53992441208291,-15.942490551510364,23.000152058083156
776,Fill20,44,whq-acc-repeated,whq,acc,repeated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,스웨터도 짰어.,-111.31884041720895,-15.902691488172707,22.942734146773894
777,Fill20,44,whq-acc-contradictory,whq,acc,contradictory,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,스웨터만 짰어.,-113.29307354312455,-16.184724791874935,23.34962219539063
778,Fill20,44,whq-nun-negated,whq,nun,negated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리는 짰어.,스웨터는 안 짰어.,-127.9235593164413,-15.990444914555162,23.069335579836878
779,Fill20,44,whq-nun-repeated,whq,nun,repeated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리는 짰어.,스웨터도 짰어.,-111.14941789801944,-15.878488271145633,22.907816285595374
780,Fill20,44,whq-nun-contradictory,whq,nun,contradictory,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리는 짰어.,스웨터만 짰어.,-113.6458817728321,-16.235125967547443,23.42233572158833
781,Fill20,44,whq-zero-negated,whq,zero,negated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리 짰어.,스웨터는 안 짰어.,-125.02123437702684,-15.627654297128355,22.54593935519418
782,Fill20,44,whq-zero-repeated,whq,zero,repeated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리 짰어.,스웨터도 짰어.,-108.80662981049778,-15.54380425864254,22.424969320492345
783,Fill20,44,whq-zero-contradictory,whq,zero,contradictory,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리 짰어.,스웨터만 짰어.,-111.43423992438282,-15.919177132054688,22.96651790344829
784,Fill20,44,linkedq-acc-negated,linkedq,acc,negated,찬미: 종석이는 목도리랑 스웨터 중에 뭘 짰어? 현경: 목도리를 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 목도리랑 스웨터 중에 뭘 짰어?,현경,목도리를 짰어.,스웨터는 안 짰어.,-127.11025651463241,-15.888782064329051,22.92266708997303
785,Fill20,44,linkedq-acc-repeated,linkedq,acc,repeated,찬미: 종석이는 목도리랑 스웨터 중에 뭘 짰어? 현경: 목도리를 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 목도리랑 스웨터 중에 뭘 짰어?,현경,목도리를 짰어.,스웨터도 짰어.,-110.39404883543997,-15.770578405062853,22.752135256934757
786,Fill20,44,linkedq-acc-contradictory,linkedq,acc,contradictory,찬미: 종석이는 목도리랑 스웨터 중에 뭘 짰어? 현경: 목도리를 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 목도리랑 스웨터 중에 뭘 짰어?,현경,목도리를 짰어.,스웨터만 짰어.,-115.10433631853037,-16.44347661693291,23.722922170222738
787,Fill20,44,linkedq-nun-negated,linkedq,nun,negated,찬미: 종석이는 목도리랑 스웨터 중에 뭘 짰어? 현경: 목도리는 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 목도리랑 스웨터 중에 뭘 짰어?,현경,목도리는 짰어.,스웨터는 안 짰어.,-128.47475209979578,-16.059344012474472,23.16873596672679
788,Fill20,44,linkedq-nun-repeated,linkedq,nun,repeated,찬미: 종석이는 목도리랑 스웨터 중에 뭘 짰어? 현경: 목도리는 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 목도리랑 스웨터 중에 뭘 짰어?,현경,목도리는 짰어.,스웨터도 짰어.,-110.11902585553203,-15.731289407933147,22.69545321561423
789,Fill20,44,linkedq-nun-contradictory,linkedq,nun,contradictory,찬미: 종석이는 목도리랑 스웨터 중에 뭘 짰어? 현경: 목도리는 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 목도리랑 스웨터 중에 뭘 짰어?,현경,목도리는 짰어.,스웨터만 짰어.,-115.11640506705567,-16.445200723865096,23.725409530743764
790,Fill20,44,linkedq-zero-negated,linkedq,zero,negated,찬미: 종석이는 목도리랑 스웨터 중에 뭘 짰어? 현경: 목도리 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 목도리랑 스웨터 중에 뭘 짰어?,현경,목도리 짰어.,스웨터는 안 짰어.,-125.77063321496179,-15.721329151870224,22.681083603586266
791,Fill20,44,linkedq-zero-repeated,linkedq,zero,repeated,찬미: 종석이는 목도리랑 스웨터 중에 뭘 짰어? 현경: 목도리 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 목도리랑 스웨터 중에 뭘 짰어?,현경,목도리 짰어.,스웨터도 짰어.,-109.66427499018951,-15.666324998598501,22.601729384432854
792,Fill20,44,linkedq-zero-contradictory,linkedq,zero,contradictory,찬미: 종석이는 목도리랑 스웨터 중에 뭘 짰어? 현경: 목도리 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 목도리랑 스웨터 중에 뭘 짰어?,현경,목도리 짰어.,스웨터만 짰어.,-113.66976431865777,-16.238537759808253,23.427257897363543
793,Fill21,45,whq-acc-negated,whq,acc,negated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사를 외웠어.,노래 가사는 못 외웠어.,-95.68489743190165,-11.960612178987706,17.2555158766217
794,Fill21,45,whq-acc-repeated,whq,acc,repeated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사를 외웠어.,노래 가사도 외웠어.,-85.24095280790235,-12.177278972557477,17.568099985230123
795,Fill21,45,whq-acc-contradictory,whq,acc,contradictory,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사를 외웠어.,노래 가사만 외웠어.,-84.87494590421822,-12.124992272031175,17.49266622167638
796,Fill21,45,whq-nun-negated,whq,nun,negated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사는 외웠어.,노래 가사는 못 외웠어.,-96.03485105361173,-12.004356381701466,17.318625420944485
797,Fill21,45,whq-nun-repeated,whq,nun,repeated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사는 외웠어.,노래 가사도 외웠어.,-85.60623415170069,-12.229462021671527,17.64338421140543
798,Fill21,45,whq-nun-contradictory,whq,nun,contradictory,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사는 외웠어.,노래 가사만 외웠어.,-85.93723244859927,-12.276747492657039,17.711602725902328
799,Fill21,45,whq-zero-negated,whq,zero,negated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사 외웠어.,노래 가사는 못 외웠어.,-93.75257361020144,-11.71907170127518,16.90704662725189
800,Fill21,45,whq-zero-repeated,whq,zero,repeated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사 외웠어.,노래 가사도 외웠어.,-83.06361870282629,-11.866231243260899,17.119352968694177
801,Fill21,45,whq-zero-contradictory,whq,zero,contradictory,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사 외웠어.,노래 가사만 외웠어.,-82.97981450129565,-11.854259214470806,17.10208098212933
802,Fill21,45,linkedq-acc-negated,linkedq,acc,negated,영은: 재범이는 대사랑 노래 가사 중에 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 대사랑 노래 가사 중에 뭘 외웠어?,시은,대사를 외웠어.,노래 가사는 못 외웠어.,-91.94414384598795,-11.493017980748494,16.58092004567354
803,Fill21,45,linkedq-acc-repeated,linkedq,acc,repeated,영은: 재범이는 대사랑 노래 가사 중에 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 대사랑 노래 가사 중에 뭘 외웠어?,시은,대사를 외웠어.,노래 가사도 외웠어.,-80.2800059151322,-11.468572273590313,16.54565234518541
804,Fill21,45,linkedq-acc-contradictory,linkedq,acc,contradictory,영은: 재범이는 대사랑 노래 가사 중에 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 대사랑 노래 가사 중에 뭘 외웠어?,시은,대사를 외웠어.,노래 가사만 외웠어.,-80.22966629943613,-11.461380899919448,16.53527738605327
805,Fill21,45,linkedq-nun-negated,linkedq,nun,negated,영은: 재범이는 대사랑 노래 가사 중에 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 대사랑 노래 가사 중에 뭘 외웠어?,시은,대사는 외웠어.,노래 가사는 못 외웠어.,-93.54883168105079,-11.693603960131348,16.87030444340104
806,Fill21,45,linkedq-nun-repeated,linkedq,nun,repeated,영은: 재범이는 대사랑 노래 가사 중에 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 대사랑 노래 가사 중에 뭘 외웠어?,시은,대사는 외웠어.,노래 가사도 외웠어.,-82.79247767282607,-11.827496810403725,17.063470994499486
807,Fill21,45,linkedq-nun-contradictory,linkedq,nun,contradictory,영은: 재범이는 대사랑 노래 가사 중에 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 대사랑 노래 가사 중에 뭘 외웠어?,시은,대사는 외웠어.,노래 가사만 외웠어.,-84.91467655722171,-12.130668079603101,17.500854681113438
808,Fill21,45,linkedq-zero-negated,linkedq,zero,negated,영은: 재범이는 대사랑 노래 가사 중에 뭘 외웠어? 시은: 대사 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 대사랑 노래 가사 중에 뭘 외웠어?,시은,대사 외웠어.,노래 가사는 못 외웠어.,-91.65758942876847,-11.45719867859606,16.529243716090118
809,Fill21,45,linkedq-zero-repeated,linkedq,zero,repeated,영은: 재범이는 대사랑 노래 가사 중에 뭘 외웠어? 시은: 대사 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 대사랑 노래 가사 중에 뭘 외웠어?,시은,대사 외웠어.,노래 가사도 외웠어.,-79.72103018163011,-11.38871859737573,16.43044784251388
810,Fill21,45,linkedq-zero-contradictory,linkedq,zero,contradictory,영은: 재범이는 대사랑 노래 가사 중에 뭘 외웠어? 시은: 대사 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 대사랑 노래 가사 중에 뭘 외웠어?,시은,대사 외웠어.,노래 가사만 외웠어.,-79.71309166682593,-11.387584523832276,16.42881172023673
811,Fill22,46,whq-acc-negated,whq,acc,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬은 안 달았어.,-82.15267138596496,-11.736095912280708,16.931607372044613
812,Fill22,46,whq-acc-repeated,whq,acc,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬도 달았어.,-70.58561507651822,-11.764269179419705,16.972252804831683
813,Fill22,46,whq-acc-contradictory,whq,acc,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬만 달았어.,-68.75305871443672,-11.458843119072787,16.531616142210932
814,Fill22,46,whq-nun-negated,whq,nun,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬은 안 달았어.,-83.89923911377616,-11.98560558768231,17.291573743400317
815,Fill22,46,whq-nun-repeated,whq,nun,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬도 달았어.,-69.98982560309604,-11.66497093384934,16.82899571837834
816,Fill22,46,whq-nun-contradictory,whq,nun,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬만 달았어.,-69.7970266238378,-11.632837770639632,16.782637363167623
817,Fill22,46,whq-zero-negated,whq,zero,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본 달았어.,구슬은 안 달았어.,-80.58645948254372,-11.512351354649102,16.6088122083236
818,Fill22,46,whq-zero-repeated,whq,zero,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본 달았어.,구슬도 달았어.,-69.33535072480912,-11.555891787468186,16.67162777482985
819,Fill22,46,whq-zero-contradictory,whq,zero,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본 달았어.,구슬만 달았어.,-67.8419871728824,-11.306997862147066,16.312549743061684
820,Fill22,46,linkedq-acc-negated,linkedq,acc,negated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본을 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본을 달았어.,구슬은 안 달았어.,-81.28479286693764,-11.612113266705377,16.752738224116786
821,Fill22,46,linkedq-acc-repeated,linkedq,acc,repeated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본을 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본을 달았어.,구슬도 달았어.,-68.6241312944394,-11.437355215739899,16.500615650633474
822,Fill22,46,linkedq-acc-contradictory,linkedq,acc,contradictory,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본을 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본을 달았어.,구슬만 달았어.,-67.81216916849992,-11.302028194749987,16.30538002855305
823,Fill22,46,linkedq-nun-negated,linkedq,nun,negated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본은 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본은 달았어.,구슬은 안 달았어.,-83.45571007566227,-11.92224429652318,17.20016272286072
824,Fill22,46,linkedq-nun-repeated,linkedq,nun,repeated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본은 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본은 달았어.,구슬도 달았어.,-67.7619696753038,-11.293661612550634,16.293309601904856
825,Fill22,46,linkedq-nun-contradictory,linkedq,nun,contradictory,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본은 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본은 달았어.,구슬만 달았어.,-68.98080335015979,-11.496800558359965,16.586377151635386
826,Fill22,46,linkedq-zero-negated,linkedq,zero,negated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본 달았어.,구슬은 안 달았어.,-80.69473587721107,-11.527819411030153,16.631127896556734
827,Fill22,46,linkedq-zero-repeated,linkedq,zero,repeated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본 달았어.,구슬도 달았어.,-67.59527546929081,-11.265879244881802,16.253228117844877
828,Fill22,46,linkedq-zero-contradictory,linkedq,zero,contradictory,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본 달았어.,구슬만 달았어.,-67.05211189077434,-11.175351981795723,16.12262488432534
829,Fill23,47,whq-acc-negated,whq,acc,negated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책은 안 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감을 치웠어.,동화책은 안 치웠어.,-85.78183337999505,-12.25454762571358,17.679575087954603
830,Fill23,47,whq-acc-repeated,whq,acc,repeated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책도 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감을 치웠어.,동화책도 치웠어.,-76.20349459673628,-12.70058243278938,18.323067292186725
831,Fill23,47,whq-acc-contradictory,whq,acc,contradictory,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책만 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감을 치웠어.,동화책만 치웠어.,-77.79827578248701,-12.966379297081168,18.706531110184326
832,Fill23,47,whq-nun-negated,whq,nun,negated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감은 치웠어. 동화책은 안 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감은 치웠어.,동화책은 안 치웠어.,-88.11577671478568,-12.58796810211224,18.160599155785786
833,Fill23,47,whq-nun-repeated,whq,nun,repeated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감은 치웠어. 동화책도 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감은 치웠어.,동화책도 치웠어.,-77.83029812596382,-12.971716354327304,18.714230856206264
