,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
328,653,Fill13,37,whq-nun-repeated,whq,nun,repeated,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다. 민재: 소영이는 뭘 찾아봤어? 서현: 가이드북은 찾아봤어. 인터넷도 찾아봤어.,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다.,민재,소영이는 뭘 찾아봤어?,서현,가이드북은 찾아봤어.,인터넷도 찾아봤어.,-72.67483230223041,-12.112472050371736,17.47460335997748
329,654,Fill13,37,whq-nun-contradictory,whq,nun,contradictory,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다. 민재: 소영이는 뭘 찾아봤어? 서현: 가이드북은 찾아봤어. 인터넷만 찾아봤어.,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다.,민재,소영이는 뭘 찾아봤어?,서현,가이드북은 찾아봤어.,인터넷만 찾아봤어.,-73.10268087954805,-12.18378014659134,17.577479196768735
330,655,Fill13,37,whq-zero-negated,whq,zero,negated,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다. 민재: 소영이는 뭘 찾아봤어? 서현: 가이드북 찾아봤어. 인터넷은 안 찾아봤어.,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다.,민재,소영이는 뭘 찾아봤어?,서현,가이드북 찾아봤어.,인터넷은 안 찾아봤어.,-86.12107232659886,-12.303010332371269,17.749491994517705
331,656,Fill13,37,whq-zero-repeated,whq,zero,repeated,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다. 민재: 소영이는 뭘 찾아봤어? 서현: 가이드북 찾아봤어. 인터넷도 찾아봤어.,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다.,민재,소영이는 뭘 찾아봤어?,서현,가이드북 찾아봤어.,인터넷도 찾아봤어.,-71.50386470515522,-11.917310784192535,17.19304516908714
332,657,Fill13,37,whq-zero-contradictory,whq,zero,contradictory,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다. 민재: 소영이는 뭘 찾아봤어? 서현: 가이드북 찾아봤어. 인터넷만 찾아봤어.,민재는 소영이와 서현이가 가이드북과 인터넷을 찾아보기로 했다는 것을 알고 있습니다.,민재,소영이는 뭘 찾아봤어?,서현,가이드북 찾아봤어.,인터넷만 찾아봤어.,-68.95225158288343,-11.492041930480571,16.57951190279235
333,667,Fill14,38,whq-acc-negated,whq,acc,negated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문을 닦았어. 바닥은 안 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문을 닦았어.,바닥은 안 닦았어.,-86.66403174284784,-12.380575963263976,17.861395545550042
334,668,Fill14,38,whq-acc-repeated,whq,acc,repeated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문을 닦았어. 바닥도 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문을 닦았어.,바닥도 닦았어.,-77.49219889931081,-12.915366483218468,18.632935176602818
335,669,Fill14,38,whq-acc-contradictory,whq,acc,contradictory,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문을 닦았어. 바닥만 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문을 닦았어.,바닥만 닦았어.,-76.70943672796615,-12.784906121327692,18.444720659470413
336,670,Fill14,38,whq-nun-negated,whq,nun,negated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문은 닦았어. 바닥은 안 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문은 닦았어.,바닥은 안 닦았어.,-87.5330176944654,-12.504716813495056,18.04049293455016
337,671,Fill14,38,whq-nun-repeated,whq,nun,repeated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문은 닦았어. 바닥도 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문은 닦았어.,바닥도 닦았어.,-76.2818439251651,-12.713640654194185,18.341906323450267
338,672,Fill14,38,whq-nun-contradictory,whq,nun,contradictory,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문은 닦았어. 바닥만 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문은 닦았어.,바닥만 닦았어.,-77.36649978646209,-12.894416631077014,18.602710928810986
339,673,Fill14,38,whq-zero-negated,whq,zero,negated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문 닦았어. 바닥은 안 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문 닦았어.,바닥은 안 닦았어.,-86.19077577219471,-12.312967967456387,17.76385782527399
340,674,Fill14,38,whq-zero-repeated,whq,zero,repeated,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문 닦았어. 바닥도 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문 닦았어.,바닥도 닦았어.,-76.41786129299926,-12.736310215499875,18.37461158712512
341,675,Fill14,38,whq-zero-contradictory,whq,zero,contradictory,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다. 재경: 은아는 뭘 닦았어? 가람: 창문 닦았어. 바닥만 닦았어.,재경이는 은아와 가람이가 창문과 바닥을 닦기로 했다는 것을 알고 있습니다.,재경,은아는 뭘 닦았어?,가람,창문 닦았어.,바닥만 닦았어.,-76.24105769466796,-12.706842949111326,18.3320993080378
342,685,Fill15,39,whq-acc-negated,whq,acc,negated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어. 선글라스는 안 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자를 썼어.,선글라스는 안 썼어.,-78.21001339792896,-13.03500223298816,18.805533079508585
343,686,Fill15,39,whq-acc-repeated,whq,acc,repeated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어. 선글라스도 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자를 썼어.,선글라스도 썼어.,-65.28422995548664,-13.056845991097328,18.837046961007054
344,687,Fill15,39,whq-acc-contradictory,whq,acc,contradictory,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어. 선글라스만 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자를 썼어.,선글라스만 썼어.,-64.46877513695111,-12.893755027390222,18.60175643645301
345,688,Fill15,39,whq-nun-negated,whq,nun,negated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어. 선글라스는 안 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자는 썼어.,선글라스는 안 썼어.,-77.06263352396482,-12.843772253994135,18.529646537144604
346,689,Fill15,39,whq-nun-repeated,whq,nun,repeated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어. 선글라스도 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자는 썼어.,선글라스도 썼어.,-64.55043171511508,-12.910086343023016,18.62531754452764
347,690,Fill15,39,whq-nun-contradictory,whq,nun,contradictory,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어. 선글라스만 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자는 썼어.,선글라스만 썼어.,-65.03953087258034,-13.00790617451607,18.766441730323265
348,691,Fill15,39,whq-zero-negated,whq,zero,negated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자 썼어. 선글라스는 안 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자 썼어.,선글라스는 안 썼어.,-77.47269651036744,-12.91211608506124,18.62824584330047
349,692,Fill15,39,whq-zero-repeated,whq,zero,repeated,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자 썼어. 선글라스도 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자 썼어.,선글라스도 썼어.,-64.14919192641366,-12.829838385282732,18.509544213854262
350,693,Fill15,39,whq-zero-contradictory,whq,zero,contradictory,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다. 도영: 채원이는 뭘 썼어? 덕환: 모자 썼어. 선글라스만 썼어.,도영이는 채원이와 덕환이가 모자와 선글라스를 쓸 수 있었다는 것을 알고 있습니다.,도영,채원이는 뭘 썼어?,덕환,모자 썼어.,선글라스만 썼어.,-63.35651968946288,-12.671303937892576,18.28082735279441
351,703,Fill16,40,whq-acc-negated,whq,acc,negated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어. 음료수는 안 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자를 골랐어.,음료수는 안 골랐어.,-76.62533929890404,-12.770889883150671,18.424499502160508
352,704,Fill16,40,whq-acc-repeated,whq,acc,repeated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어. 음료수도 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자를 골랐어.,음료수도 골랐어.,-69.17751348118622,-13.835502696237246,19.96041112806736
353,705,Fill16,40,whq-acc-contradictory,whq,acc,contradictory,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어. 음료수만 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자를 골랐어.,음료수만 골랐어.,-62.65505846188215,-12.53101169237643,18.07842842591309
354,706,Fill16,40,whq-nun-negated,whq,nun,negated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어. 음료수는 안 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자는 골랐어.,음료수는 안 골랐어.,-74.7275125804454,-12.454585430074234,17.968168636296035
355,707,Fill16,40,whq-nun-repeated,whq,nun,repeated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어. 음료수도 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자는 골랐어.,음료수도 골랐어.,-68.87455511290686,-13.774911022581373,19.872995820964867
356,708,Fill16,40,whq-nun-contradictory,whq,nun,contradictory,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어. 음료수만 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자는 골랐어.,음료수만 골랐어.,-60.40780623120511,-12.08156124624102,17.430008496148204
357,709,Fill16,40,whq-zero-negated,whq,zero,negated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어. 음료수는 안 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자 골랐어.,음료수는 안 골랐어.,-74.65447346660818,-12.442412244434696,17.950606441742053
358,710,Fill16,40,whq-zero-repeated,whq,zero,repeated,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어. 음료수도 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자 골랐어.,음료수도 골랐어.,-68.05762732428704,-13.611525464857408,19.637280287083623
359,711,Fill16,40,whq-zero-contradictory,whq,zero,contradictory,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다. 예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어. 음료수만 골랐어.,예진이는 다은이와 수연이가 피자와 음료수를 고를 수 있었다는 것을 알고 있습니다.,예진,다은이는 뭘 골랐어?,수연,피자 골랐어.,음료수만 골랐어.,-60.34637153652268,-12.069274307304536,17.412282190276834
360,721,Fill17,41,whq-acc-negated,whq,acc,negated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미를 심었어. 국화는 안 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미를 심었어.,국화는 안 심었어.,-87.29810724783601,-12.471158178262288,17.992078057920843
361,722,Fill17,41,whq-acc-repeated,whq,acc,repeated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미를 심었어. 국화도 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미를 심었어.,국화도 심었어.,-75.60892370451458,-12.601487284085763,18.18010321257586
362,723,Fill17,41,whq-acc-contradictory,whq,acc,contradictory,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미를 심었어. 국화만 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미를 심었어.,국화만 심었어.,-71.48006194064885,-11.913343656774808,17.187321814035005
363,724,Fill17,41,whq-nun-negated,whq,nun,negated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미는 심었어. 국화는 안 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미는 심었어.,국화는 안 심었어.,-88.11731561528104,-12.588187945040149,18.16091632208765
364,725,Fill17,41,whq-nun-repeated,whq,nun,repeated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미는 심었어. 국화도 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미는 심었어.,국화도 심었어.,-74.09640457502414,-12.349400762504024,17.816419238014937
365,726,Fill17,41,whq-nun-contradictory,whq,nun,contradictory,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미는 심었어. 국화만 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미는 심었어.,국화만 심었어.,-69.83560942716147,-11.639268237860245,16.7919145663374
366,727,Fill17,41,whq-zero-negated,whq,zero,negated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미 심었어. 국화는 안 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미 심었어.,국화는 안 심었어.,-85.3903995951756,-12.198628513596514,17.598900862212396
367,728,Fill17,41,whq-zero-repeated,whq,zero,repeated,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미 심었어. 국화도 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미 심었어.,국화도 심었어.,-73.55832832573034,-12.259721387621724,17.687039248602222
368,729,Fill17,41,whq-zero-contradictory,whq,zero,contradictory,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다. 은빈: 윤석이는 뭘 심었어? 상호: 장미 심었어. 국화만 심었어.,은빈이는 윤석이와 상호가 장미와 국화를 심기로 했다는 것을 알고 있습니다.,은빈,윤석이는 뭘 심었어?,상호,장미 심었어.,국화만 심었어.,-69.92177163089804,-11.653628605149672,16.8126321970112
369,739,Fill18,42,whq-acc-negated,whq,acc,negated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편을 빚었어. 만두는 안 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편을 빚었어.,만두는 안 빚었어.,-89.61392555563565,-12.801989365090806,18.469366570529758
370,740,Fill18,42,whq-acc-repeated,whq,acc,repeated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편을 빚었어. 만두도 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편을 빚었어.,만두도 빚었어.,-77.65514297636018,-12.942523829393364,18.672114945253043
371,741,Fill18,42,whq-acc-contradictory,whq,acc,contradictory,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편을 빚었어. 만두만 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편을 빚었어.,만두만 빚었어.,-72.25512265606463,-12.042520442677436,17.373684522454703
372,742,Fill18,42,whq-nun-negated,whq,nun,negated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편은 빚었어. 만두는 안 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편은 빚었어.,만두는 안 빚었어.,-89.64272422285904,-12.806103460408435,18.475301955442244
373,743,Fill18,42,whq-nun-repeated,whq,nun,repeated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편은 빚었어. 만두도 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편은 빚었어.,만두도 빚었어.,-77.36829597578962,-12.894715995964935,18.60314282105021
374,744,Fill18,42,whq-nun-contradictory,whq,nun,contradictory,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편은 빚었어. 만두만 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편은 빚었어.,만두만 빚었어.,-72.3060583967677,-12.051009732794617,17.385931979207424
375,745,Fill18,42,whq-zero-negated,whq,zero,negated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편 빚었어. 만두는 안 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편 빚었어.,만두는 안 빚었어.,-88.96171264661112,-12.708816092373016,18.334945952036406
376,746,Fill18,42,whq-zero-repeated,whq,zero,repeated,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편 빚었어. 만두도 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편 빚었어.,만두도 빚었어.,-76.60108345598361,-12.766847242663935,18.418667204778195
377,747,Fill18,42,whq-zero-contradictory,whq,zero,contradictory,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다. 보람: 연아는 뭘 빚었어? 동현: 송편 빚었어. 만두만 빚었어.,보람이는 연아와 동현이가 송편과 만두를 빚기로 했다는 것을 알고 있습니다.,보람,연아는 뭘 빚었어?,동현,송편 빚었어.,만두만 빚었어.,-70.78892901472996,-11.798154835788326,17.021139473231962
378,757,Fill19,43,whq-acc-negated,whq,acc,negated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치를 담갔어. 깍두기는 안 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치를 담갔어.,깍두기는 안 담갔어.,-103.8282011706109,-12.978525146326362,18.72405386665775
379,758,Fill19,43,whq-acc-repeated,whq,acc,repeated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치를 담갔어. 깍두기도 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치를 담갔어.,깍두기도 담갔어.,-94.33664193690596,-13.47666313384371,19.44271507092744
380,759,Fill19,43,whq-acc-contradictory,whq,acc,contradictory,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치를 담갔어. 깍두기만 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치를 담갔어.,깍두기만 담갔어.,-85.17652927541366,-12.16807561077338,17.5548223408247
381,760,Fill19,43,whq-nun-negated,whq,nun,negated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치는 담갔어. 깍두기는 안 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치는 담갔어.,깍두기는 안 담갔어.,-103.77313052728051,-12.971641315910066,18.71412259865384
382,761,Fill19,43,whq-nun-repeated,whq,nun,repeated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치는 담갔어. 깍두기도 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치는 담갔어.,깍두기도 담갔어.,-94.4007869491826,-13.485826707026083,19.45593531251447
383,762,Fill19,43,whq-nun-contradictory,whq,nun,contradictory,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치는 담갔어. 깍두기만 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치는 담갔어.,깍두기만 담갔어.,-86.36490292535268,-12.337843275050384,17.799745308180434
384,763,Fill19,43,whq-zero-negated,whq,zero,negated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기는 안 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기는 안 담갔어.,-102.26596920005636,-12.783246150007043,18.442325827078097
385,764,Fill19,43,whq-zero-repeated,whq,zero,repeated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기도 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기도 담갔어.,-92.01719617161612,-13.145313738802304,18.96467894189964
