Unnamed: 0,q_id,item_id,scenario_id,condition,qform,ws,prompt_no_ws,prompt_ws,ws_description,speakerA,qud,speakerB,acc_response,null_response,nun_response,verbatim_response,vb_one_response,vb_both_response,acc_no_ws,acc_ws,null_no_ws,null_ws,nun_no_ws,nun_ws,verbatim_no_ws,verbatim_ws,vb_one_no_ws,vb_one_ws,vb_both_no_ws,vb_both_ws,acc_no_ws_logprob,acc_ws_logprob,null_no_ws_logprob,null_ws_logprob,nun_no_ws_logprob,nun_ws_logprob,verbatim_no_ws_logprob,verbatim_ws_logprob,vb_one_no_ws_logprob,vb_one_ws_logprob,vb_both_no_ws_logprob,vb_both_ws_logprob
40,41,Crit6,6,WhQ-One,WhQ,One,주현: 상엽이는 뭘 모았어? 민수: ,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: ,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다.,주현,상엽이는 뭘 모았어?,민수,인터뷰 자료를 모았어.,인터뷰 자료 모았어.,인터뷰 자료는 모았어.,인터뷰 자료만 모았어.,인터뷰 자료만 모았어.,인터뷰 자료랑 설문 자료를 둘 다 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료는 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료는 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,-11.756009318639508,-11.640474946187458,-11.00529699311372,-11.138529482268275,-11.315841123476366,-11.209386600252564,-11.535279684588543,-11.383250947256109,-11.535279684588543,-11.383250947256109,-10.43380908504914,-10.270908331483271
41,42,Crit6,6,WhQ-Both,WhQ,Both,주현: 상엽이는 뭘 모았어? 민수: ,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: ,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다.,주현,상엽이는 뭘 모았어?,민수,인터뷰 자료를 모았어.,인터뷰 자료 모았어.,인터뷰 자료는 모았어.,인터뷰 자료랑 설문 자료를 둘 다 모았어.,인터뷰 자료만 모았어.,인터뷰 자료랑 설문 자료를 둘 다 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료는 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료는 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,-11.756009318639508,-11.624876839635776,-11.00529699311372,-11.204229620341248,-11.315841123476366,-11.053532647188094,-10.43380908504914,-10.45465456970774,-11.535279684588543,-11.568015973438568,-10.43380908504914,-10.45465456970774
48,49,Crit7,7,WhQ-One,WhQ,One,영환: 진혁이는 뭘 옮겼어? 지연: ,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: ,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자를 옮겼어.,탁자 옮겼어.,탁자는 옮겼어.,탁자만 옮겼어.,탁자만 옮겼어.,탁자랑 소파를 둘 다 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,-12.942479134256416,-12.57132533300781,-12.807030267920798,-12.53700827696204,-12.859688811516358,-13.83800877885616,-12.65132097308302,-12.37742081056316,-12.65132097308302,-12.37742081056316,-11.274763233925322,-11.500041238815138
49,50,Crit7,7,WhQ-Both,WhQ,Both,영환: 진혁이는 뭘 옮겼어? 지연: ,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: ,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자를 옮겼어.,탁자 옮겼어.,탁자는 옮겼어.,탁자랑 소파를 둘 다 옮겼어.,탁자만 옮겼어.,탁자랑 소파를 둘 다 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,-12.942479134256416,-12.748066856305083,-12.807030267920798,-12.719388478165628,-12.859688811516358,-14.123979292454171,-11.274763233925322,-11.707624731627062,-12.65132097308302,-12.397470647277885,-11.274763233925322,-11.707624731627062
56,57,Crit8,8,WhQ-One,WhQ,One,동윤: 재민이는 뭘 맡았어? 석진: ,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: ,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,예산 관리 맡았어.,예산 관리는 맡았어.,예산 관리만 맡았어.,예산 관리만 맡았어.,예산 관리랑 홍보를 둘 다 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,-11.768006593417018,-11.968491945445214,-11.278673656469422,-11.476851960270787,-11.302504121223588,-11.490881827300743,-11.705826280014865,-11.95024487617146,-11.705826280014865,-11.95024487617146,-10.959474151826711,-11.063872195243947
57,58,Crit8,8,WhQ-Both,WhQ,Both,동윤: 재민이는 뭘 맡았어? 석진: ,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: ,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,예산 관리 맡았어.,예산 관리는 맡았어.,예산 관리랑 홍보를 둘 다 맡았어.,예산 관리만 맡았어.,예산 관리랑 홍보를 둘 다 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,-11.768006593417018,-12.140060571937536,-11.278673656469422,-11.615946061182584,-11.302504121223588,-11.660974123083411,-10.959474151826711,-11.289228699582832,-11.705826280014865,-12.116541062327055,-10.959474151826711,-11.289228699582832
64,65,Crit9,9,WhQ-One,WhQ,One,호섭: 석현이는 뭘 팔았어? 아름: ,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: ,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,반지 팔았어.,반지는 팔았어.,반지만 팔았어.,반지만 팔았어.,반지랑 팔찌를 둘 다 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,-11.493254264414151,-11.410539121223914,-10.502794038906808,-10.59015488256909,-10.471643636672384,-10.4794311989208,-12.002454967846788,-12.508440842947044,-12.002454967846788,-12.508440842947044,-10.439727993360432,-10.656906879954866
65,66,Crit9,9,WhQ-Both,WhQ,Both,호섭: 석현이는 뭘 팔았어? 아름: ,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: ,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,반지 팔았어.,반지는 팔았어.,반지랑 팔찌를 둘 다 팔았어.,반지만 팔았어.,반지랑 팔찌를 둘 다 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,-11.493254264414151,-11.181549381413612,-10.502794038906808,-10.350253761876498,-10.471643636672384,-10.255811645527954,-10.439727993360432,-10.54963943092087,-12.002454967846788,-12.340804625290929,-10.439727993360432,-10.54963943092087
72,73,Crit10,10,WhQ-One,WhQ,One,규현: 동준이는 뭘 시켰어? 성재: ,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: ,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,칼국수 시켰어.,칼국수는 시켰어.,칼국수만 시켰어.,칼국수만 시켰어.,칼국수랑 수제비를 둘 다 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,-12.512593555140423,-12.835012688741749,-12.163129871278784,-12.654116940890944,-12.059228639800592,-12.524077480652515,-11.921242502165596,-12.773233152013,-11.921242502165596,-12.773233152013,-11.692004492490645,-12.000777454752017
73,74,Crit10,10,WhQ-Both,WhQ,Both,규현: 동준이는 뭘 시켰어? 성재: ,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: ,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,칼국수 시켰어.,칼국수는 시켰어.,칼국수랑 수제비를 둘 다 시켰어.,칼국수만 시켰어.,칼국수랑 수제비를 둘 다 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,-12.512593555140423,-13.036377131799805,-12.163129871278784,-12.799664330645166,-12.059228639800592,-12.728628027696702,-11.692004492490645,-12.2284393667594,-11.921242502165596,-12.945242882600644,-11.692004492490645,-12.2284393667594
80,81,Crit11,11,WhQ-One,WhQ,One,하영: 범수는 뭘 이겼어? 승우: ,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: ,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다.,하영,범수는 뭘 이겼어?,승우,달리기를 이겼어.,달리기 이겼어.,달리기는 이겼어.,달리기만 이겼어.,달리기만 이겼어.,달리기랑 멀리뛰기를 둘 다 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기를 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기를 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기는 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기는 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기만 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기만 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기만 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기만 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기랑 멀리뛰기를 둘 다 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기랑 멀리뛰기를 둘 다 이겼어.,-13.31448270882062,-14.17578828427905,-13.15376203076272,-14.044678064858603,-13.307874687057364,-13.968851001964088,-12.656999994455605,-13.669238894065652,-12.656999994455605,-13.669238894065652,-12.196362626132023,-12.921704814952584
