Unnamed: 0,q_id,item_id,scenario_id,condition,qform,ws,prompt_no_ws,prompt_ws,ws_description,speakerA,qud,speakerB,acc_response,null_response,nun_response,verbatim_response,vb_one_response,vb_both_response,acc_no_ws,acc_ws,null_no_ws,null_ws,nun_no_ws,nun_ws,verbatim_no_ws,verbatim_ws,vb_one_no_ws,vb_one_ws,vb_both_no_ws,vb_both_ws,acc_no_ws_logprob,acc_ws_logprob,null_no_ws_logprob,null_ws_logprob,nun_no_ws_logprob,nun_ws_logprob,verbatim_no_ws_logprob,verbatim_ws_logprob,vb_one_no_ws_logprob,vb_one_ws_logprob,vb_both_no_ws_logprob,vb_both_ws_logprob
40,41,Crit6,6,WhQ-One,WhQ,One,주현: 상엽이는 뭘 모았어? 민수: ,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: ,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다.,주현,상엽이는 뭘 모았어?,민수,인터뷰 자료를 모았어.,인터뷰 자료 모았어.,인터뷰 자료는 모았어.,인터뷰 자료만 모았어.,인터뷰 자료만 모았어.,인터뷰 자료랑 설문 자료를 둘 다 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료는 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료는 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료 중에 인터뷰 자료만 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,-12.291561991621675,-11.850010287788422,-11.71247045970713,-11.255150978374584,-11.573626213631544,-11.22722540250696,-11.938156796707986,-11.41855364824348,-11.938156796707986,-11.41855364824348,-10.90395880512263,-10.61492388136769
41,42,Crit6,6,WhQ-Both,WhQ,Both,주현: 상엽이는 뭘 모았어? 민수: ,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: ,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다.,주현,상엽이는 뭘 모았어?,민수,인터뷰 자료를 모았어.,인터뷰 자료 모았어.,인터뷰 자료는 모았어.,인터뷰 자료랑 설문 자료를 둘 다 모았어.,인터뷰 자료만 모았어.,인터뷰 자료랑 설문 자료를 둘 다 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료를 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료는 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료는 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료만 모았어.,주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,민수는 상엽이가 인터뷰 자료와 설문 자료를 둘 다 모았다고 답하려고 합니다. 주현: 상엽이는 뭘 모았어? 민수: 인터뷰 자료랑 설문 자료를 둘 다 모았어.,-12.291561991621675,-11.952571440171695,-11.71247045970713,-11.276634412488828,-11.573626213631544,-11.309651348799685,-10.90395880512263,-10.916876131861567,-11.938156796707986,-11.589410609121606,-10.90395880512263,-10.916876131861567
48,49,Crit7,7,WhQ-One,WhQ,One,영환: 진혁이는 뭘 옮겼어? 지연: ,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: ,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자를 옮겼어.,탁자 옮겼어.,탁자는 옮겼어.,탁자만 옮겼어.,탁자만 옮겼어.,탁자랑 소파를 둘 다 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,지연이는 진혁이가 탁자와 소파 중에 탁자만 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,-13.066218232611249,-12.130068564901404,-12.711485531713144,-11.562236545337129,-12.723109279774985,-13.531798447973426,-13.271094517829166,-12.096995112194252,-13.271094517829166,-12.096995112194252,-11.508747158867386,-10.98204960919967
49,50,Crit7,7,WhQ-Both,WhQ,Both,영환: 진혁이는 뭘 옮겼어? 지연: ,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: ,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다.,영환,진혁이는 뭘 옮겼어?,지연,탁자를 옮겼어.,탁자 옮겼어.,탁자는 옮겼어.,탁자랑 소파를 둘 다 옮겼어.,탁자만 옮겼어.,탁자랑 소파를 둘 다 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자를 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자는 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자만 옮겼어.,영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,지연이는 진혁이가 탁자와 소파를 둘 다 옮겼다고 답하려고 합니다. 영환: 진혁이는 뭘 옮겼어? 지연: 탁자랑 소파를 둘 다 옮겼어.,-13.066218232611249,-12.570643389273496,-12.711485531713144,-11.971119863359585,-12.723109279774985,-13.689606203738768,-11.508747158867386,-11.306550642837646,-13.271094517829166,-12.799020157648927,-11.508747158867386,-11.306550642837646
56,57,Crit8,8,WhQ-One,WhQ,One,동윤: 재민이는 뭘 맡았어? 석진: ,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: ,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,예산 관리 맡았어.,예산 관리는 맡았어.,예산 관리만 맡았어.,예산 관리만 맡았어.,예산 관리랑 홍보를 둘 다 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,석진이는 재민이가 예산 관리와 홍보 중에 예산 관리만 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,-11.91664100540068,-11.603666291405784,-11.422123750034505,-11.27894746339686,-11.29315582185211,-11.458365330453804,-12.025731089449616,-11.616453822522264,-12.025731089449616,-11.616453822522264,-10.94868523296741,-10.506036078784364
57,58,Crit8,8,WhQ-Both,WhQ,Both,동윤: 재민이는 뭘 맡았어? 석진: ,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: ,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다.,동윤,재민이는 뭘 맡았어?,석진,예산 관리를 맡았어.,예산 관리 맡았어.,예산 관리는 맡았어.,예산 관리랑 홍보를 둘 다 맡았어.,예산 관리만 맡았어.,예산 관리랑 홍보를 둘 다 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리를 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리는 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리만 맡았어.,동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,석진이는 재민이가 예산 관리와 홍보를 둘 다 맡았다고 답하려고 합니다. 동윤: 재민이는 뭘 맡았어? 석진: 예산 관리랑 홍보를 둘 다 맡았어.,-11.91664100540068,-11.89799951528359,-11.422123750034505,-11.602628840875491,-11.29315582185211,-11.715121124905648,-10.94868523296741,-10.77767774970924,-12.025731089449616,-12.030134284433176,-10.94868523296741,-10.77767774970924
64,65,Crit9,9,WhQ-One,WhQ,One,호섭: 석현이는 뭘 팔았어? 아름: ,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: ,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,반지 팔았어.,반지는 팔았어.,반지만 팔았어.,반지만 팔았어.,반지랑 팔찌를 둘 다 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,아름이는 석현이가 반지와 팔찌 중에 반지만 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,-11.876056565118558,-11.766288083295583,-11.489521614281776,-10.957098078191754,-11.193884957405702,-11.174299715650534,-12.319876315008443,-13.005392811498764,-12.319876315008443,-13.005392811498764,-10.794701230199296,-10.666189601838116
65,66,Crit9,9,WhQ-Both,WhQ,Both,호섭: 석현이는 뭘 팔았어? 아름: ,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: ,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다.,호섭,석현이는 뭘 팔았어?,아름,반지를 팔았어.,반지 팔았어.,반지는 팔았어.,반지랑 팔찌를 둘 다 팔았어.,반지만 팔았어.,반지랑 팔찌를 둘 다 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지를 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지는 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지만 팔았어.,호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,아름이는 석현이가 반지와 팔찌를 둘 다 팔았다고 답하려고 합니다. 호섭: 석현이는 뭘 팔았어? 아름: 반지랑 팔찌를 둘 다 팔았어.,-11.876056565118558,-11.876059244855169,-11.489521614281776,-11.129118363955175,-11.193884957405702,-11.232305029021555,-10.794701230199296,-10.98754894324454,-12.319876315008443,-12.68383328975443,-10.794701230199296,-10.98754894324454
72,73,Crit10,10,WhQ-One,WhQ,One,규현: 동준이는 뭘 시켰어? 성재: ,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: ,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,칼국수 시켰어.,칼국수는 시켰어.,칼국수만 시켰어.,칼국수만 시켰어.,칼국수랑 수제비를 둘 다 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,성재는 동준이가 칼국수와 수제비 중에 칼국수만 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,-12.056415510099123,-12.473541495045872,-11.36617828819033,-12.012804213404474,-11.015937913490804,-11.751122778014969,-11.408719681705676,-12.21644469495186,-11.408719681705676,-12.21644469495186,-11.502551604490344,-11.847451353263336
73,74,Crit10,10,WhQ-Both,WhQ,Both,규현: 동준이는 뭘 시켰어? 성재: ,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: ,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다.,규현,동준이는 뭘 시켰어?,성재,칼국수를 시켰어.,칼국수 시켰어.,칼국수는 시켰어.,칼국수랑 수제비를 둘 다 시켰어.,칼국수만 시켰어.,칼국수랑 수제비를 둘 다 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수를 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수는 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수만 시켰어.,규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,성재는 동준이가 칼국수와 수제비를 둘 다 시켰다고 답하려고 합니다. 규현: 동준이는 뭘 시켰어? 성재: 칼국수랑 수제비를 둘 다 시켰어.,-12.056415510099123,-12.44275635956304,-11.36617828819033,-11.944135907631146,-11.015937913490804,-11.704861832988334,-11.502551604490344,-11.901613442190357,-11.408719681705676,-12.20117332704749,-11.502551604490344,-11.901613442190357
80,81,Crit11,11,WhQ-One,WhQ,One,하영: 범수는 뭘 이겼어? 승우: ,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: ,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다.,하영,범수는 뭘 이겼어?,승우,달리기를 이겼어.,달리기 이겼어.,달리기는 이겼어.,달리기만 이겼어.,달리기만 이겼어.,달리기랑 멀리뛰기를 둘 다 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기를 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기를 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기는 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기는 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기만 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기만 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기만 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기만 이겼어.,하영: 범수는 뭘 이겼어? 승우: 달리기랑 멀리뛰기를 둘 다 이겼어.,승우는 범수가 달리기와 멀리뛰기 중에 달리기만 이겼다고 답하려고 합니다. 하영: 범수는 뭘 이겼어? 승우: 달리기랑 멀리뛰기를 둘 다 이겼어.,-13.270274523515177,-14.409209303511936,-12.730685404073686,-14.289753911690733,-12.631799217422907,-13.93598703739827,-12.637966013009226,-14.060331025582144,-12.637966013009226,-14.060331025582144,-11.94255555433324,-13.207620927777942
